2.5500000000000034e-4	615.0485730959533	289.41196836538063	
2.6000000000000036e-4	588.1954820141009	269.3579007802131	
2.6500000000000037e-4	561.9217307069092	250.18928056819624	
2.700000000000004e-4	536.2510195289883	231.88640139759795	
2.750000000000004e-4	511.20354703410175	214.42882528821312	
2.800000000000004e-4	486.79623610567086	197.7954955692169	
2.850000000000004e-4	463.042950738192	181.96484245515254	
2.9000000000000044e-4	439.95470363929724	166.91488154886105	
2.9500000000000045e-4	417.53985483308077	152.62330557432142	
3.0000000000000046e-4	395.80430145485474	139.06756963618915	
3.050000000000005e-4	374.75165893576775	126.22497029634543	
3.100000000000005e-4	354.3834337828016	114.07271875103594	
3.150000000000005e-4	334.6991881656281	102.58800838522878	
3.200000000000005e-4	315.69669652673457	91.7480769736894	
3.2500000000000053e-4	297.37209443518304	81.53026379099076	
3.3000000000000054e-4	279.72001990741927	71.91206188528072	
3.3500000000000055e-4	262.73374742076277	62.871165763144354	
3.4000000000000057e-4	246.40531484664172	54.38551472535428	
3.450000000000006e-4	230.7256435313534	46.43333208572103	
3.500000000000006e-4	215.68465175218046	38.993160497662124	
3.550000000000006e-4	201.27136177613346	32.04389360552356	
3.600000000000006e-4	187.47400074746895	25.564804230130182	
3.6500000000000063e-4	174.2800956284979	19.535569290530734	
3.7000000000000065e-4	161.67656241609745	13.936291656454145	
3.7500000000000066e-4	149.64978985381273	8.747519118622307	
3.8000000000000067e-4	138.18571785652395	3.9502606567833616	
3.850000000000007e-4	127.26991086139944	-0.47399982184869577	
3.900000000000007e-4	116.88762631528847	-4.5432921081268285	
3.950000000000007e-4	107.02387850486849	-8.275150521796112	
4.000000000000007e-4	97.66349793177757	-11.686606795740214	
4.0500000000000074e-4	88.79118643066786	-14.794184868447639	
4.1000000000000075e-4	80.39156822363576	-17.613897446019365	
4.1500000000000076e-4	72.44923709984769	-20.161244201410756	
4.200000000000008e-4	64.94879990441085	-22.451211484815065	
4.250000000000008e-4	57.8749165156594	-24.49827342514957	
4.300000000000008e-4	51.212336485060874	-26.316394308494907	
4.350000000000008e-4	44.945932508913764	-27.91903212506115	
4.4000000000000083e-4	39.06073089592588	-29.319143181808478	
4.4500000000000084e-4	33.54193918965008	-30.529187683234746	
4.5000000000000086e-4	28.374971099626446	-31.56113618805602	
4.5500000000000087e-4	23.545468889952133	-32.426476854549	
4.600000000000009e-4	19.03932336888615	-33.13622339219631	
4.650000000000009e-4	14.842691618008292	-33.70092364197788	
4.700000000000009e-4	10.942012594401126	-34.1306687121847	
4.750000000000009e-4	7.3240207343217785	-34.43510260099675	
4.8000000000000093e-4	3.9757576818854914	-34.62343224126687	
4.8500000000000095e-4	0.8845822614044425	-34.70443790698837	
4.90000000000001e-4	-1.9618211927793994	-34.686483924798786	
4.95000000000001e-4	-4.57543603985253	-34.577529637588256	
5.00000000000001e-4	-6.967907965001486	-34.38514057084069	
5.05000000000001e-4	-9.150540940864712	-34.11649975574292	
5.10000000000001e-4	-11.134294422479407	-33.778419166353856	
5.15000000000001e-4	-12.929781684584654	-33.37735123123612	
5.20000000000001e-4	-14.547269214384126	-32.919400382919974	
5.25000000000001e-4	-15.99667707700607	-32.410334611396806	
5.300000000000011e-4	-17.28758017492271	-31.855596990531325	
5.350000000000011e-4	-18.42921032650378	-31.260317148840883	
5.400000000000011e-4	-19.430459092677964	-30.629322658521186	
5.450000000000011e-4	-20.29988128436073	-29.967150318903876	
5.500000000000011e-4	-21.04569908687669	-29.278057312716584	
5.550000000000011e-4	-21.675806741058594	-28.56603221558433	
5.600000000000011e-4	-22.197775724043918	-27.834805841165952	
5.650000000000012e-4	-22.618860376013643	-27.087861906164992	
5.700000000000012e-4	-22.946003922226925	-26.328447501194315	
5.750000000000012e-4	-23.185844842701034	-25.55958335511218	
5.800000000000012e-4	-23.344723544768947	-24.78407388198768	
5.850000000000012e-4	-23.42868929651892	-24.00451700129955	
5.900000000000012e-4	-23.443507381782506	-23.22331372332786	
5.950000000000012e-4	-23.394666439891687	-22.442677492966624	
6.000000000000012e-4	-23.28738595587384	-21.66464328637053	
